,_runtime,resource/width_resource_usage,resource/depth,Win_Rate/Evaluate,Win_Rate/self_play,resource/total_resource_usage,loss,resource/depth_resource_usage,entropy,_step,resource/depth_ratio,planning_depth/game_iter_1,_timestamp,planning_depth/game_iter_20,planning_depth/game_iter_10,resource/width_ratio,planning_depth/game_iter_100,resource/total_planning_depth,resource/width,planning_depth/game_iter_31,planning_depth/game_iter_50
282,72709.02855920792,,,,,,,,,2292251.0,,,1736356246.8186183,,,,,,,3.0,
283,72746.3835349083,,,,,,,,,2302367.0,,,1736356284.173594,,,,,,,3.0,
284,72748.61142253876,,,,,,,,,2302984.0,,,1736356286.4014816,,,,,,,3.0,
285,72794.75478625298,,,,,,,,,2315810.0,,,1736356332.5448453,,,,,,,3.0,
286,72795.73042416573,,,,,,,,,2316095.0,,,1736356333.5204833,,,,,,,3.0,
287,72813.77073931694,,,,,,,,,2321298.0,,,1736356351.5607984,,,,,,,3.0,
288,72829.52702999115,,,,,,,,,2325691.0,,,1736356367.317089,,,,,,,3.0,
289,72880.13065505028,,,,,,,,,2339226.0,,,1736356417.9207141,,,,,,,2.0,
290,72895.73452115059,,,,,,,,,2343758.0,,,1736356433.5245802,,,,,,,3.0,
291,72989.10590839386,,,,,,,,,2370138.0,,,1736356526.8959675,,,,,,,5.0,
292,72996.45516610146,,,,,,,,,2372008.0,,,1736356534.2452252,,,,,,,6.0,
293,73019.67154502869,,,,,,,,,2379326.0,,,1736356557.461604,,,,,,,4.0,
294,73028.50944709778,,,,,,,,,2381930.0,,,1736356566.2995062,,,,,,,3.0,
295,73058.6455578804,,,,,,,,,2390639.0,,,1736356596.435617,,,,,,,4.0,
296,73104.04437446594,,,,,,,,,2403861.0,,,1736356641.8344336,,,,,,,2.0,
297,73223.53813910484,,,,,,,,,2437626.0,,,1736356761.3281982,,,,,,,3.0,
298,73238.15723514557,,,,,,,,,2441793.0,,,1736356775.9472942,,,,,,,3.0,
299,73240.1328651905,,,,,,,,,2442368.0,,,1736356777.9229243,,,,,,,3.0,
300,73278.55767726898,,,,,,,,,2453275.0,,,1736356816.3477364,,,,,,,3.0,
301,73279.82828760147,,,,,,,,,2453617.0,,,1736356817.6183467,,,,,,,3.0,
302,73294.17308115959,,,,,,,,,2457625.0,,,1736356831.9631402,,,,,,,3.0,
303,73311.97697257996,,,,,,,,,2462769.0,,,1736356849.7670317,,,,,,,2.0,
304,73339.24910712242,,,,,,,,,2470834.0,,,1736356877.0391662,,,,,,,3.0,
305,73413.00968337059,,,,,,,,,2491787.0,,,1736356950.7997425,,,,,,,3.0,
306,73492.13237977028,,,,,,,,,2514260.0,,,1736357029.9224389,,,,,,,3.0,
307,73560.00438904762,,,,,,,,,2533246.0,,,1736357097.7944481,,,,,,,4.0,
308,73602.7805018425,,,,,,,,,2545675.0,,,1736357140.570561,,,,,,,3.0,
309,73604.58437538147,,,,,,,,,2546157.0,,,1736357142.3744345,,,,,,,3.0,
310,73624.41015195847,,,,,,,,,2551594.0,,,1736357162.200211,,,,,,,3.0,
311,73626.47062373161,,,,,,,,,2552298.0,,,1736357164.2606828,,,,,,,3.0,
312,73663.26893138885,,,,,,,,,2562730.0,,,1736357201.0589905,,,,,,,2.0,
313,73681.87124609947,,,,,,,,,2568033.0,,,1736357219.6613052,,,,,,,3.0,
314,73701.83727955818,,,,,,,,,2573684.0,,,1736357239.6273386,,,,,,,3.0,
315,73704.95315146446,,,,,,,,,2574590.0,,,1736357242.7432106,,,,,,,3.0,
316,73708.90804553032,,,,,,,,,2575674.0,,,1736357246.6981046,,,,,,,3.0,
317,73713.18920993805,,,,,,,,,2576993.0,,,1736357250.979269,,,,,,,3.0,
318,73733.10019493103,,,,,,,,,2582663.0,,,1736357270.890254,,,,,,,3.0,
319,73756.6621131897,,,,,,,,,2589294.0,,,1736357294.4521723,,,,,,,5.0,
320,73757.52874684334,,,,,,,,,2589567.0,,,1736357295.318806,,,,,,,3.0,
321,73777.50396203995,,,,,,,,,2595412.0,,,1736357315.2940211,,,,,,,3.0,
322,73782.95236611366,,,,,,,,,2597054.0,,,1736357320.7424252,,,,,,,3.0,
323,73801.93583130836,,,,,,,,,2602296.0,,,1736357339.7258904,,,,,,,3.0,
324,73832.88413619995,,,,,,,,,2611123.0,,,1736357370.6741953,,,,,,,3.0,
325,73863.18208217621,,,,,,,,,2619623.0,,,1736357400.9721413,,,,,,,4.0,
326,73883.92473483086,,,,,,,,,2625387.0,,,1736357421.714794,,,,,,,3.0,
327,73924.82961273193,,,,,,,,,2637163.0,,,1736357462.6196718,,,,,,,3.0,
328,73999.27403593063,,,,,,,,,2658332.0,,,1736357537.064095,,,,,,,3.0,
329,74013.32950305939,,,,,,,,,2662159.0,,,1736357551.1195621,,,,,,,3.0,
330,74049.41542100906,,,,,,,,,2672728.0,,,1736357587.20548,,,,,,,2.0,
331,74050.58908128738,,,,,,,,,2673111.0,,,1736357588.3791404,,,,,,,3.0,
332,82045.99927639961,704781.0,81.0,,,737181.0,,32400.0,,2690338.0,0.04395121415229096,,1736365583.7893355,,,0.956048785847709,,400.0,1782.0,,
333,82981.85949039459,,,,,719361.0,,,,2691778.0,,,1736366519.6495495,,,,,,,,
334,89700.52504825592,,,,,461133.0,,,,2702222.0,,,1736373238.3151073,,,,,,,,
335,90758.09109187126,1104678.0,81.0,,,1137078.0,,32400.0,,2703870.0,0.028494087476848555,,1736374295.881151,,,0.9715059125231514,,400.0,2754.0,,
336,96758.70827150345,,,,,1039392.0,,,,2713141.0,,,1736380296.4983306,,,,,,,,
337,107064.77096104622,,,,,1038744.0,,,,2729469.0,,,1736390602.5610201,,,,,,,,
338,107333.12143659592,,,,,766422.0,,,,2729897.0,,,1736390870.9114957,,,,,,,,
339,107845.87627911568,,,,,836082.0,,,,2730716.0,,,1736391383.6663382,,,,,,,,
340,109085.49618673325,,,,,697977.0,,,,2732698.0,,,1736392623.2862458,,,,,,,,
341,114929.21132206917,,,,,283095.0,,,,2741898.0,,,1736398467.0013812,,,,,,,,
342,114991.98013520241,1104597.0,81.0,,,1136997.0,,32400.0,,2741991.0,0.028496117404003703,,1736398529.7701943,,,0.9715038825959963,,400.0,2754.0,,
343,120467.30858659744,,,,,,,,,2765578.0,,,1736404005.0986457,,,,,,,,3.0
344,120494.29313278198,,,,,,,,,2773716.0,,,1736404032.0831919,,,,,,,,3.0
345,120529.94685959816,,,,,,,,,2784444.0,,,1736404067.7369187,,,,,,,,2.0
346,120564.10661005974,,,,,,,,,2794435.0,,,1736404101.8966691,,,,,,,,3.0
347,120583.87218403816,,,,,,,,,2799966.0,,,1736404121.6622431,,,,,,,,5.0
348,120653.32095050812,,,,,,,,,2820401.0,,,1736404191.1110096,,,,,,,,3.0
349,120709.69013929367,,,,,,,,,2837119.0,,,1736404247.4801984,,,,,,,,2.0
350,120751.24922919273,,,,,,,,,2849513.0,,,1736404289.0392883,,,,,,,,3.0
351,120755.17926454544,,,,,,,,,2850630.0,,,1736404292.9693236,,,,,,,,3.0
352,120755.81191754341,,,,,,,,,2850830.0,,,1736404293.6019766,,,,,,,,3.0
353,120807.46253013611,,,,,,,,,2866307.0,,,1736404345.2525892,,,,,,,,3.0
354,120808.70642733574,,,,,,,,,2866636.0,,,1736404346.4964864,,,,,,,,3.0
355,120817.22453689575,,,,,,,,,2869084.0,,,1736404355.014596,,,,,,,,3.0
356,120818.31815314293,,,,,,,,,2869413.0,,,1736404356.1082122,,,,,,,,4.0
357,120859.16788983345,,,,,,,,,2881585.0,,,1736404396.957949,,,,,,,,3.0
358,120868.82000946999,,,,,,,,,2884383.0,,,1736404406.6100686,,,,,,,,3.0
359,120870.27026510239,,,,,,,,,2884733.0,,,1736404408.0603242,,,,,,,,4.0
360,120876.88403964043,,,,,,,,,2886716.0,,,1736404414.6740987,,,,,,,,3.0
361,120900.00760531425,,,,,,,,,2893428.0,,,1736404437.7976644,,,,,,,,3.0
362,120932.98257517815,,,,,,,,,2903015.0,,,1736404470.7726343,,,,,,,,3.0
363,120946.20037078857,,,,,,,,,2906854.0,,,1736404483.9904299,,,,,,,,3.0
364,120981.74471640587,,,,,,,,,2917056.0,,,1736404519.5347755,,,,,,,,4.0
365,120983.17057132721,,,,,,,,,2917513.0,,,1736404520.9606304,,,,,,,,2.0
366,121034.93511104584,,,,,,,,,2932462.0,,,1736404572.7251701,,,,,,,,3.0
367,121069.39802074432,,,,,,,,,2942747.0,,,1736404607.1880798,,,,,,,,3.0
368,121095.46991276741,,,,,,,,,2949999.0,,,1736404633.2599719,,,,,,,,4.0
369,121103.02614331245,,,,,,,,,2952274.0,,,1736404640.8162024,,,,,,,,3.0
370,121140.35086894035,,,,,,,,,2963103.0,,,1736404678.140928,,,,,,,,3.0
371,121169.39625287056,,,,,,,,,2971473.0,,,1736404707.186312,,,,,,,,3.0
372,121191.58757162094,,,,,,,,,2977761.0,,,1736404729.3776307,,,,,,,,3.0
373,121204.82198691368,,,,,,,,,2981520.0,,,1736404742.612046,,,,,,,,3.0
374,121207.28384399414,,,,,,,,,2982159.0,,,1736404745.073903,,,,,,,,3.0
375,121209.0402970314,,,,,,,,,2982785.0,,,1736404746.8303561,,,,,,,,3.0
376,121288.09663844109,,,,,,,,,3005339.0,,,1736404825.8866975,,,,,,,,3.0
377,121288.49428534508,,,,,,,,,3005449.0,,,1736404826.2843444,,,,,,,,3.0
378,121322.56608700752,,,,,,,,,3015551.0,,,1736404860.356146,,,,,,,,3.0
379,121337.16647815704,,,,,,,,,3019861.0,,,1736404874.9565372,,,,,,,,2.0
380,121355.14131450653,,,,,,,,,3024888.0,,,1736404892.9313736,,,,,,,,4.0
381,121362.8929297924,,,,,,,,,3027176.0,,,1736404900.682989,,,,,,,,3.0
382,121372.54532551765,,,,,,,,,3029895.0,,,1736404910.3353846,,,,,,,,3.0
383,121381.70303273201,,,,,,,,,3032439.0,,,1736404919.4930918,,,,,,,,4.0
384,121398.60471916199,,,,,,,,,3037332.0,,,1736404936.3947783,,,,,,,,3.0
385,121406.36528038979,,,,,,,,,3039627.0,,,1736404944.1553395,,,,,,,,3.0
386,121446.02750229836,,,,,,,,,3050914.0,,,1736404983.8175614,,,,,,,,3.0
387,121499.35707211494,,,,,,,,,3066166.0,,,1736405037.1471312,,,,,,,,3.0
388,121544.04514241219,,,,,,,,,3078850.0,,,1736405081.8352015,,,,,,,,3.0
389,121572.69799160957,,,,,,,,,3087126.0,,,1736405110.4880507,,,,,,,,4.0
390,121627.6105401516,,,,,,,,,3102991.0,,,1736405165.4005992,,,,,,,,3.0
391,121651.81489348412,,,,,,,,,3109962.0,,,1736405189.6049526,,,,,,,,3.0
392,121663.30738210678,,,,,,,,,3113221.0,,,1736405201.0974412,,,,,,,,3.0
393,121677.21335291862,,,,,,,,,3117220.0,,,1736405215.003412,,,,,,,,3.0
394,121715.7777466774,,,,,,,,,3128207.0,,,1736405253.5678058,,,,,,,,3.0
395,121865.24752688408,,,,,,,,,3171821.0,,,1736405403.037586,,,,,,,,3.0
396,121899.16646933556,,,,,,,,,3182005.0,,,1736405436.9565284,,,,,,,,3.0
397,121904.63750934601,,,,,,,,,3183560.0,,,1736405442.4275684,,,,,,,,5.0
398,121948.31657838821,,,,,,,,,3196157.0,,,1736405486.1066375,,,,,,,,3.0
399,122002.68891859055,,,,,,,,,3212120.0,,,1736405540.4789777,,,,,,,,3.0
400,122023.4654724598,,,,,,,,,3218093.0,,,1736405561.2555315,,,,,,,,3.0
401,122025.29038739204,,,,,,,,,3218592.0,,,1736405563.0804465,,,,,,,,3.0
402,122045.21629405022,,,,,,,,,3224446.0,,,1736405583.0063531,,,,,,,,3.0
403,122055.84188222885,,,,,,,,,3227395.0,,,1736405593.6319413,,,,,,,,6.0
404,122156.4048717022,,,,,,,,,3256345.0,,,1736405694.1949308,,,,,,,,4.0
405,122172.46680212021,,,,,,,,,3260906.0,,,1736405710.2568612,,,,,,,,3.0
406,122322.77735209465,,,,,,,,,3304488.0,,,1736405860.5674112,,,,,,,,3.0
407,122327.61366462708,,,,,,,,,3305820.0,,,1736405865.4037237,,,,,,,,3.0
408,122347.74262785912,,,,,,,,,3311406.0,,,1736405885.532687,,,,,,,,3.0
409,125233.79436922073,,,,,663633.0,,,,3326192.0,,,1736408771.5844283,,,,,,,,
410,129537.22839951515,,,,,902097.0,,,,3332894.0,,,1736413075.0184586,,,,,,,,
411,130974.01802277565,,,,,698706.0,,,,3335135.0,,,1736414511.8080819,,,,,,,,
412,139712.40853714943,,,,,1071792.0,,,,3348708.0,,,1736423250.1985962,,,,,,,,
413,142758.2878408432,774927.0,81.0,,,807327.0,,32400.0,,3353490.0,0.04013243704223939,,1736426296.0779,,,0.9598675629577607,,400.0,1863.0,,
414,146431.63897800446,,,,,764235.0,,,,3359335.0,,,1736429969.429037,,,,,,,,
415,150197.39205670357,726246.0,81.0,,,758646.0,,32400.0,,3365149.0,0.04270766602605167,,1736433735.1821158,,,0.9572923339739483,,400.0,1782.0,,
416,160933.43459177017,,,,,1070901.0,,,,3381121.0,,,1736444471.2246509,,,,,,,,
417,165080.31084227562,,,,,449064.0,,,,3387458.0,,,1736448618.1009014,,,,,,,,
418,171824.1079864502,954828.0,81.0,,,987228.0,,32400.0,,3397432.0,0.032819166393173616,,1736455361.8980455,,,0.9671808336068264,,400.0,2430.0,,
419,191812.48727202415,,,,,735399.0,,,,3428612.0,,,1736475350.277331,,,,,,,,
420,192445.3953075409,,,,,793395.0,,,,3429615.0,,,1736475983.1853666,,,,,,,,
421,195070.82472777367,819882.0,81.0,,,852282.0,,32400.0,,3433703.0,0.038015586390420075,,1736478608.6147869,,,0.96198441360958,,400.0,2025.0,,
422,197252.7608654499,,,,,996624.0,,,,3437058.0,,,1736480790.5509245,,,,,,,,
423,198286.23506355286,,,,,959526.0,,,,3438663.0,,,1736481824.0251226,,,,,,,,
424,240686.09411215782,,,,,,,,,3520059.0,,,1736524223.8841712,,,,3.0,,,,
425,240701.4576318264,,,,,,,,,3526775.0,,,1736524239.247691,,,,3.0,,,,
426,240703.71274113655,,,,,,,,,3527772.0,,,1736524241.5028002,,,,3.0,,,,
427,240736.0705268383,,,,,,,,,3541432.0,,,1736524273.860586,,,,4.0,,,,
428,240750.2665166855,,,,,,,,,3547659.0,,,1736524288.0565758,,,,3.0,,,,
429,240801.9730913639,,,,,,,,,3569541.0,,,1736524339.7631505,,,,4.0,,,,
430,240810.78560304642,,,,,,,,,3573211.0,,,1736524348.5756621,,,,3.0,,,,
431,240821.70284605026,,,,,,,,,3577936.0,,,1736524359.4929051,,,,4.0,,,,
432,240831.7469239235,,,,,,,,,3581700.0,,,1736524369.536983,,,,5.0,,,,
433,240837.93100357056,,,,,,,,,3584480.0,,,1736524375.7210627,,,,4.0,,,,
434,240841.73595571518,,,,,,,,,3585918.0,,,1736524379.5260148,,,,3.0,,,,
435,240865.18471217155,516294.0,81.0,,,548694.0,,32400.0,,3595528.0,0.059049306170652495,,1736524402.9747713,,,0.9409506938293475,,400.0,1296.0,,
436,240875.62597870827,,,,,,,,,3600023.0,,,1736524413.4160378,,,,3.0,,,,
437,240893.18887495995,,,,,,,,,3607483.0,,,1736524430.978934,,,,4.0,,,,
438,240906.2241036892,,,,,,,,,3613005.0,,,1736524444.0141628,,,,3.0,,,,
439,240930.44010925293,,,,,,,,,3623610.0,,,1736524468.2301683,,,,4.0,,,,
440,240936.02462530136,,,,,,,,,3626053.0,,,1736524473.8146844,,,,3.0,,,,
441,240961.60881185532,,,,,,,,,3636605.0,,,1736524499.398871,,,,4.0,,,,
442,240967.15067911148,,,,,,,,,3639262.0,,,1736524504.9407382,,,,3.0,,,,
443,240977.68242812157,,,,,,,,,3643934.0,,,1736524515.4724872,,,,3.0,,,,
444,240978.66269683838,,,,,,,,,3644337.0,,,1736524516.452756,,,,3.0,,,,
445,240986.02210140228,,,,,,,,,3647157.0,,,1736524523.8121605,,,,4.0,,,,
446,241021.6908724308,,,,,,,,,3661864.0,,,1736524559.4809315,,,,2.0,,,,
447,241049.3345501423,,,,,,,,,3673203.0,,,1736524587.1246092,,,,3.0,,,,
448,241074.23167538643,,,,,,,,,3683648.0,,,1736524612.0217345,,,,3.0,,,,
449,241078.67596960068,,,,,,,,,3685493.0,,,1736524616.4660287,,,,4.0,,,,
450,241083.52671003342,,,,,,,,,3687746.0,,,1736524621.3167691,,,,2.0,,,,
451,241108.82970309258,,,,,,,,,3698907.0,,,1736524646.6197622,,,,3.0,,,,
452,241109.61770176888,,,,,,,,,3699209.0,,,1736524647.4077609,,,,3.0,,,,
453,241109.65870165825,,,,,,,,,3699223.0,,,1736524647.4487607,,,,3.0,,,,
454,241116.29214668274,,,,,,,,,3702067.0,,,1736524654.0822058,,,,3.0,,,,
455,241126.9515209198,,,,,,,,,3706340.0,,,1736524664.74158,,,,2.0,,,,
456,241169.7308757305,,,,,,,,,3725122.0,,,1736524707.5209348,,,,3.0,,,,
457,241178.28601408005,,,,,,,,,3728865.0,,,1736524716.0760732,,,,3.0,,,,
458,241275.92485451698,,,,,,,,,3771364.0,,,1736524813.7149136,,,,4.0,,,,
459,241300.89712905884,,,,,,,,,3782163.0,,,1736524838.6871881,,,,3.0,,,,
460,241314.97978305817,,,,,,,,,3788289.0,,,1736524852.7698421,,,,3.0,,,,
461,241325.93966031075,,,,,,,,,3792636.0,,,1736524863.7297194,,,,5.0,,,,
462,241325.98865962029,,,,,,,,,3792658.0,,,1736524863.7787187,,,,2.0,,,,
463,241341.04458737373,,,,,,,,,3799062.0,,,1736524878.8346465,,,,3.0,,,,
464,241343.17705249786,,,,,,,,,3799963.0,,,1736524880.9671116,,,,2.0,,,,
465,241399.4776301384,,,,,,,,,3824034.0,,,1736524937.2676892,,,,3.0,,,,
466,241412.04031658173,,,,,,,,,3829453.0,,,1736524949.8303757,,,,2.0,,,,
467,241416.61840701103,,,,,,,,,3831402.0,,,1736524954.408466,,,,3.0,,,,
468,241437.53196430206,,,,,,,,,3840052.0,,,1736524975.3220234,,,,3.0,,,,
469,241458.0151064396,,,,,,,,,3848987.0,,,1736524995.8051655,,,,3.0,,,,
470,241458.4717423916,,,,,,,,,3849182.0,,,1736524996.2618015,,,,3.0,,,,
471,241509.886354208,,,,,,,,,3870984.0,,,1736525047.6764133,,,,2.0,,,,
472,241519.2659163475,,,,,,,,,3875000.0,,,1736525057.0559754,,,,3.0,,,,
473,241525.78362989426,,,,,,,,,3877886.0,,,1736525063.573689,,,,3.0,,,,
474,241531.36001229286,,,,,,,,,3880564.0,,,1736525069.1500714,,,,2.0,,,,
475,241531.7136592865,,,,,,,,,3880722.0,,,1736525069.5037184,,,,3.0,,,,
476,241532.08065915108,,,,,,,,,3880881.0,,,1736525069.8707182,,,,3.0,,,,
477,241572.71108555794,,,,,,,,,3897925.0,,,1736525110.5011446,,,,2.0,,,,
478,241604.49949765205,,,,,,,,,3911573.0,,,1736525142.2895567,,,,3.0,,,,
479,241612.7492032051,,,,,,,,,3915221.0,,,1736525150.5392623,,,,2.0,,,,
480,241634.4760196209,,,,,,,,,3924978.0,,,1736525172.2660787,,,,3.0,,,,
481,241648.76308250427,,,,,,,,,3931312.0,,,1736525186.5531416,,,,3.0,,,,
482,241653.9279460907,,,,,,,,,3933470.0,,,1736525191.7180052,,,,4.0,,,,
483,241661.36280083656,,,,,,,,,3936605.0,,,1736525199.15286,,,,3.0,,,,
484,241676.1961839199,,,,,,,,,3943161.0,,,1736525213.986243,,,,3.0,,,,
485,241715.18289995193,,,,,,,,,3959923.0,,,1736525252.972959,,,,4.0,,,,
486,241725.46404838562,,,,,,,,,3964344.0,,,1736525263.2541075,,,,3.0,,,,
487,241744.26424884796,,,,,,,,,3972718.0,,,1736525282.054308,,,,3.0,,,,
488,241746.74919986725,,,,,,,,,3973747.0,,,1736525284.539259,,,,3.0,,,,
489,241747.57082271576,,,,,,,,,3974125.0,,,1736525285.3608818,,,,3.0,,,,
490,241754.0611155033,,,,,,,,,3976799.0,,,1736525291.8511746,,,,2.0,,,,
491,241818.90595149994,,,,,,,,,4004796.0,,,1736525356.6960106,,,,3.0,,,,
492,241839.61324858665,,,,,,,,,4013157.0,,,1736525377.4033077,,,,4.0,,,,
493,241863.8174211979,,,,,,,,,4023577.0,,,1736525401.6074803,,,,3.0,,,,
494,241890.03747177124,,,,,,,,,4034680.0,,,1736525427.8275309,,,,4.0,,,,
495,241906.14025592804,,,,,,,,,4041467.0,,,1736525443.930315,,,,3.0,,,,
496,241920.17105841637,,,,,,,,,4047340.0,,,1736525457.9611175,,,,4.0,,,,
497,241934.99046325684,,,,,,,,,4054123.0,,,1736525472.7805223,,,,2.0,,,,
498,241972.92272615433,,,,,,,,,4070049.0,,,1736525510.7127852,,,,2.0,,,,
499,241972.9647257328,,,,,,,,,4070076.0,,,1736525510.7547848,,,,2.0,,,,
